Brand,Year,UsedOrNew,Transmission,FuelType,FuelConsumption,Kilometres,CylindersinEngine,BodyType,Doors,Seats,Price,EngineVolume,ExtCol,State,DriveFront,DriveRear
Jeep,2022.0,NEW,Automatic,Unleaded,7.9,22.0,4.0,SUV,4.0,5.0,44459.0,2.4,Grey ,QLD,True,False
Suzuki,2023.0,NEW,Automatic,Unleaded,4.8,8.0,4.0,Hatchback,5.0,5.0,,1.2,- ,VIC,True,False
Toyota,2016.0,USED,Automatic,Unleaded,10.2,143922.0,6.0,SUV,4.0,7.0,30900.0,3.5,White ,VIC,True,False
Audi,2022.0,DEMO,Automatic,Premium,7.2,4589.0,4.0,SUV,4.0,5.0,58490.0,1.4,White ,QLD,True,False
Volkswagen,2022.0,NEW,Automatic,Premium,5.9,14.0,4.0,Wagon,4.0,5.0,46620.0,1.4,Silver ,QLD,True,False
Suzuki,2020.0,USED,Automatic,Unleaded,4.8,21478.0,4.0,Hatchback,5.0,5.0,24888.0,1.2,Red ,VIC,True,False
Mazda,2022.0,DEMO,Automatic,Unleaded,,8160.0,,SUV,,,43488.0,,Red ,QLD,,
HSV,2014.0,USED,Manual,Premium,14.8,31042.0,8.0,Sedan,4.0,5.0,149999.0,6.2,Green ,VIC,False,True
Kia,2017.0,USED,Automatic,Unleaded,5.3,30132.0,4.0,Hatchback,5.0,5.0,,1.2,Silver ,VIC,True,False
Suzuki,2022.0,USED,Automatic,Premium,6.2,,4.0,SUV,4.0,5.0,43888.0,1.4,Grey ,VIC,True,True
Mercedes-Benz,2022.0,USED,Automatic,Premium,5.7,25259.0,4.0,Sedan,4.0,5.0,66800.0,1.3,White ,VIC,True,False
Mazda,2022.0,DEMO,Automatic,Unleaded,,11.0,,SUV,,,48717.0,,Gold ,QLD,,
Honda,2014.0,USED,Automatic,,,109606.0,,Hatchback,5.0,,18999.0,,Grey ,VIC,True,False
Mazda,2023.0,DEMO,Automatic,Unleaded,,3038.0,,SUV,,,41231.0,,Grey ,QLD,,
Mazda,2020.0,USED,Automatic,Unleaded,6.3,40900.0,4.0,SUV,4.0,5.0,31990.0,2.0,Blue ,VIC,True,False
Mercedes-Benz,2022.0,USED,Automatic,Premium,,28683.0,,Wagon,,,68800.0,,White ,VIC,True,False
Mazda,2022.0,DEMO,Automatic,,,6222.0,,SUV,,,40998.0,,White ,QLD,,
Nissan,2014.0,USED,Automatic,Diesel,,124000.0,,Commercial,6.0,,29995.0,,Grey ,QLD,False,True
Nissan,2021.0,USED,Automatic,Electric,0.0,29050.0,0.0,Hatchback,5.0,5.0,48990.0,,Blue ,VIC,True,False
Mazda,2023.0,DEMO,Automatic,Unleaded,,1630.0,,SUV,,,44012.0,,Grey ,QLD,,
Alfa,2008.0,USED,Automatic,Premium,9.2,104776.0,4.0,Sedan,4.0,5.0,12890.0,2.2,Grey ,VIC,True,False
Mercedes-Benz,2015.0,USED,Automatic,Premium,7.2,102885.0,4.0,SUV,4.0,5.0,44868.0,2.0,Black ,VIC,True,True
Mercedes-Benz,2016.0,USED,Automatic,Premium,8.7,38706.0,8.0,Wagon,4.0,5.0,98888.0,4.0,- ,VIC,False,True
Mazda,2023.0,NEW,Automatic,,,4.0,,SUV,,,47926.0,,Red ,QLD,,
Volkswagen,2022.0,DEMO,Automatic,Diesel,6.8,1603.0,6.0,SUV,4.0,5.0,91888.0,3.0,Silver ,NSW,True,True
Volkswagen,2022.0,NEW,,Premium,8.3,18.0,4.0,SUV,4.0,5.0,60990.0,2.0,Blue ,QLD,True,True
Hyundai,2023.0,DEMO,Automatic,Hybrid,6.0,873.0,4.0,SUV,4.0,7.0,75893.0,1.6,Silver ,QLD,True,True
Toyota,2012.0,USED,Automatic,,,74481.0,,Hatchback,,,21990.0,,White ,VIC,,
Skoda,2023.0,NEW,Automatic,Premium,6.8,14.0,4.0,Sedan,4.0,5.0,62160.0,2.0,White ,QLD,True,False
Volvo,2022.0,NEW,Automatic,Premium,7.2,11.0,4.0,Sedan,4.0,5.0,79773.0,2.0,Blue ,QLD,True,True
Holden,2018.0,USED,Automatic,Unleaded,6.7,81456.0,4.0,SUV,4.0,5.0,21990.0,1.4,Blue ,VIC,True,False
Hyundai,2023.0,NEW,Automatic,Unleaded,,9.0,,Hatchback,,,,,Silver ,VIC,True,False
Volvo,2023.0,NEW,Automatic,Premium,,12.0,,Wagon,,,62970.0,,Red ,QLD,True,False
Mazda,2023.0,NEW,Automatic,Diesel,8.0,12.0,4.0,Ute / Tray,4.0,5.0,60150.0,3.0,Grey ,QLD,True,True
LDV,2023.0,NEW,Automatic,Diesel,8.2,11.0,4.0,Commercial,4.0,2.0,,2.0,White ,VIC,False,True
Audi,2022.0,DEMO,Automatic,Premium,7.2,2200.0,4.0,SUV,4.0,5.0,54990.0,1.4,Blue ,QLD,True,False
Audi,2023.0,DEMO,Automatic,Hybrid,8.0,1194.0,4.0,SUV,4.0,5.0,88980.0,2.0,Grey ,VIC,True,True
Honda,2016.0,USED,Automatic,Unleaded,6.0,101515.0,4.0,Sedan,4.0,5.0,23990.0,1.5,Black ,VIC,True,False
Renault,2022.0,DEMO,Automatic,Premium,6.6,850.0,4.0,SUV,4.0,4.0,44550.0,1.3,Grey ,VIC,True,False
Chery,2023.0,NEW,Automatic,,6.9,,4.0,SUV,4.0,5.0,37690.0,1.5,Silver ,VIC,True,False
Hyundai,2023.0,NEW,Automatic,Unleaded,,14.0,,Hatchback,,,36361.0,,White ,QLD,True,False
Hyundai,2023.0,NEW,Automatic,Premium,8.2,14.0,4.0,Sedan,4.0,5.0,57265.0,2.0,Red ,QLD,True,False
Hyundai,2020.0,USED,Automatic,Unleaded,7.2,33629.0,4.0,SUV,4.0,5.0,25990.0,1.6,Grey ,VIC,True,False
Audi,2022.0,DEMO,Automatic,Premium,7.2,2314.0,4.0,SUV,4.0,5.0,59990.0,1.4,Black ,QLD,True,False
Hyundai,2018.0,USED,Automatic,Unleaded,7.9,147444.0,4.0,SUV,4.0,5.0,21990.0,2.0,White ,VIC,True,False
Volkswagen,2005.0,USED,Manual,Premium,8.5,126110.0,4.0,Hatchback,5.0,5.0,8888.0,2.0,Grey ,VIC,True,False
Hyundai,2019.0,USED,Automatic,Unleaded,7.2,70196.0,4.0,SUV,4.0,5.0,25866.0,2.0,White ,VIC,True,False
Subaru,2012.0,USED,Automatic,Unleaded,9.3,72139.0,4.0,SUV,4.0,5.0,20990.0,2.5,White ,VIC,True,True
Renault,2023.0,NEW,Automatic,Unleaded,8.3,7.0,4.0,SUV,4.0,5.0,50880.0,2.5,White ,VIC,True,True
Audi,2023.0,DEMO,Automatic,Diesel,4.8,1123.0,4.0,SUV,4.0,5.0,78990.0,2.0,Black ,VIC,True,False
Mitsubishi,2019.0,USED,Automatic,Unleaded,7.6,41235.0,4.0,SUV,4.0,5.0,29990.0,2.0,Blue ,VIC,True,False
Kia,2017.0,USED,Automatic,Unleaded,11.6,55840.0,6.0,Wagon,4.0,8.0,48999.0,3.3,Black ,VIC,True,False
Mazda,2022.0,DEMO,Automatic,Diesel,,6028.0,,Ute / Tray,,,49059.0,,Silver ,QLD,,
Skoda,2023.0,NEW,Automatic,Premium,5.6,13.0,4.0,SUV,4.0,5.0,43490.0,1.5,White ,QLD,True,False
Nissan,2012.0,USED,Automatic,Unleaded,8.2,86454.0,4.0,SUV,4.0,5.0,19990.0,2.0,White ,QLD,True,False
Holden,2019.0,USED,Automatic,Unleaded,8.9,63730.0,6.0,SUV,4.0,7.0,30990.0,3.6,Red ,QLD,True,False
Mitsubishi,2023.0,NEW,Automatic,Unleaded,7.7,,4.0,SUV,4.0,7.0,,2.5,Silver ,VIC,True,False
Volvo,2023.0,NEW,Automatic,Premium,,17.0,,Wagon,,,75837.0,,Black ,QLD,,
Toyota,2013.0,USED,Automatic,Unleaded,6.6,117210.0,4.0,Hatchback,5.0,5.0,15990.0,1.8,- ,VIC,True,False
Volvo,2023.0,NEW,Automatic,Premium,,15.0,,Wagon,,,70951.0,,Black ,QLD,,
Volkswagen,2022.0,NEW,Automatic,Diesel,6.1,14.0,4.0,SUV,4.0,5.0,65774.0,2.0,Black ,QLD,True,True
Subaru,2016.0,USED,Automatic,Premium,8.7,115315.0,4.0,Wagon,4.0,5.0,28990.0,2.0,Grey ,QLD,True,True
Ford,2022.0,USED,Automatic,Diesel,7.6,3027.0,4.0,Ute / Tray,4.0,5.0,54990.0,2.0,Grey ,VIC,True,True
Hyundai,2023.0,NEW,Automatic,Unleaded,7.2,,4.0,SUV,4.0,5.0,,1.6,White ,VIC,True,True
Hyundai,2018.0,USED,Automatic,Diesel,7.5,74211.0,4.0,SUV,4.0,7.0,44888.0,2.2,Blue ,VIC,True,True
Mitsubishi,2018.0,USED,Automatic,Diesel,,44989.0,,Ute / Tray,,,67990.0,,White ,VIC,,
Hyundai,2023.0,NEW,Automatic,Unleaded,8.1,,4.0,SUV,4.0,5.0,,2.0,White ,VIC,True,False
Mazda,2022.0,NEW,Automatic,Diesel,,21.0,,SUV,,,68029.0,,Grey ,QLD,,
Audi,2007.0,USED,Automatic,Diesel,10.5,227358.0,6.0,SUV,4.0,5.0,12990.0,3.0,Blue ,QLD,True,True
GWM,2021.0,DEMO,Automatic,Premium,8.1,11.0,4.0,SUV,4.0,5.0,,1.5,White ,VIC,True,False
Suzuki,2023.0,NEW,Automatic,Unleaded,4.8,7.0,4.0,Hatchback,5.0,5.0,,1.2,Red ,VIC,True,False
Mazda,2023.0,NEW,Automatic,Unleaded,,4.0,,SUV,,,53950.0,,Red ,QLD,,
Mazda,2022.0,DEMO,Automatic,Diesel,,9.0,,Ute / Tray,,,52149.0,,Silver ,QLD,,
Volkswagen,2022.0,NEW,Automatic,Premium,7.4,26.0,4.0,Hatchback,5.0,5.0,80858.0,2.0,Black ,QLD,True,True
Toyota,2017.0,USED,Automatic,,,101615.0,,Hatchback,,,32990.0,,White ,VIC,,
Volkswagen,2023.0,NEW,Automatic,Premium,8.6,33.0,4.0,SUV,4.0,7.0,61166.0,2.0,Black ,QLD,True,True
Peugeot,2022.0,DEMO,Automatic,Unleaded,,10.0,,SUV,,,64990.0,,White ,VIC,,
Nissan,2022.0,NEW,Automatic,Diesel,7.6,1.0,4.0,Ute / Tray,4.0,5.0,43880.0,2.3,White ,QLD,True,False
Volkswagen,2023.0,NEW,Automatic,Premium,8.6,20.0,4.0,SUV,4.0,7.0,61166.0,2.0,Grey ,QLD,True,True
Volkswagen,2019.0,USED,Automatic,Premium,8.1,43569.0,4.0,SUV,4.0,5.0,47300.0,2.0,Silver ,QLD,True,True
Volvo,2022.0,NEW,Automatic,Premium,7.6,13.0,4.0,SUV,4.0,5.0,86681.0,2.0,Silver ,QLD,True,True
Honda,2014.0,USED,Automatic,Unleaded,,75723.0,,Hatchback,,,17990.0,,Black ,VIC,,
Nissan,2002.0,USED,Automatic,Unleaded,,102032.0,,Wagon,,,15690.0,,White ,VIC,,
Mazda,2022.0,DEMO,Automatic,Unleaded,,4.0,,SUV,,,63019.0,,Black ,QLD,,
Toyota,2009.0,USED,Automatic,Unleaded,,140706.0,,Wagon,,,21990.0,,White ,VIC,,
Holden,2005.0,USED,Automatic,Unleaded,8.3,172111.0,4.0,Wagon,4.0,5.0,7990.0,1.8,Blue ,QLD,True,False
Hyundai,2023.0,DEMO,Automatic,Diesel,6.3,15.0,4.0,SUV,4.0,5.0,,2.0,White ,VIC,True,True
Volkswagen,2022.0,NEW,Automatic,Diesel,6.8,11.0,6.0,SUV,4.0,5.0,123888.0,3.0,- ,QLD,True,True
Mitsubishi,2010.0,USED,Manual,Unleaded,7.9,197451.0,4.0,Hatchback,5.0,5.0,8490.0,2.0,Red ,VIC,True,False
Aston,2021.0,DEMO,Automatic,Premium,12.4,13117.0,8.0,SUV,5.0,5.0,369000.0,4.0,Grey ,QLD,True,True
Mazda,2022.0,NEW,Automatic,Unleaded,,2.0,,SUV,,,70676.0,,Grey ,QLD,,
Honda,2018.0,USED,Automatic,Unleaded,7.3,137199.0,4.0,SUV,4.0,5.0,25990.0,1.5,Green ,QLD,True,False
Volvo,2022.0,DEMO,Automatic,Premium,8.0,10452.0,4.0,SUV,4.0,5.0,89990.0,2.0,Black ,QLD,True,True
Volkswagen,2022.0,DEMO,Automatic,Premium,5.4,14.0,3.0,SUV,4.0,5.0,38874.0,1.0,Silver ,QLD,True,False
Toyota,2019.0,USED,Automatic,Unleaded,6.5,27600.0,4.0,SUV,5.0,5.0,38970.0,2.0,Red ,VIC,True,False
Hyundai,2023.0,NEW,Automatic,Unleaded,8.1,10.0,4.0,SUV,4.0,5.0,47744.0,2.0,Red ,VIC,True,False
Mazda,2023.0,NEW,Automatic,Unleaded,,4.0,,SUV,,,53950.0,,Grey ,QLD,,
Mitsubishi,2012.0,USED,Manual,Unleaded,7.1,172330.0,4.0,Hatchback,5.0,5.0,10990.0,2.0,Silver ,VIC,True,False
Ford,2009.0,USED,Automatic,Unleaded,,145239.0,,Ute / Tray,,,29890.0,,Black ,VIC,False,True
Hyundai,2012.0,USED,Automatic,Diesel,7.5,80084.0,4.0,SUV,4.0,5.0,18990.0,2.0,Black ,VIC,True,True
Hyundai,2022.0,USED,Automatic,Electric,0.0,4225.0,0.0,SUV,4.0,5.0,59360.0,,White ,VIC,True,False
Mitsubishi,2004.0,USED,Automatic,Diesel,,421021.0,,Wagon,,,8899.0,,White ,VIC,,
Mercedes-Benz,2000.0,USED,Automatic,Premium,13.5,286200.0,8.0,Sedan,4.0,5.0,7999.0,4.3,Silver ,QLD,False,True
Mitsubishi,2023.0,NEW,Automatic,Diesel,8.6,9.0,4.0,Ute / Tray,4.0,5.0,,2.4,Grey ,VIC,True,True
Mitsubishi,2015.0,USED,Automatic,Unleaded,7.5,128028.0,4.0,SUV,4.0,5.0,23480.0,2.4,White ,VIC,True,True
Nissan,2011.0,USED,Automatic,Unleaded,8.4,144803.0,4.0,SUV,4.0,5.0,14888.0,2.0,Black ,VIC,True,False
Audi,2014.0,USED,Automatic,Premium,8.8,97357.0,5.0,SUV,4.0,5.0,40990.0,2.5,White ,QLD,True,True
Mazda,2022.0,NEW,Automatic,Unleaded,,3.0,,SUV,,,63019.0,,Black ,QLD,,
Holden,2013.0,USED,Automatic,Unleaded,9.5,146433.0,6.0,Sedan,4.0,5.0,16490.0,3.6,Silver ,VIC,False,True
Suzuki,2023.0,NEW,Automatic,Premium,4.9,9.0,4.0,SUV,4.0,4.0,,1.2,Red ,VIC,True,False
Skoda,2022.0,NEW,Automatic,Premium,8.2,12.0,4.0,SUV,4.0,7.0,55461.0,2.0,White ,QLD,True,True
Mitsubishi,2018.0,USED,Manual,Diesel,7.2,90000.0,4.0,Ute / Tray,4.0,5.0,40888.0,2.4,Black ,VIC,True,True
Mitsubishi,2013.0,USED,Manual,Diesel,8.0,218420.0,4.0,Ute / Tray,2.0,2.0,12541.0,2.5,White ,VIC,False,True
Renault,2022.0,NEW,Automatic,Premium,6.6,9.0,4.0,SUV,4.0,4.0,43990.0,1.3,Grey ,QLD,True,False
Renault,2019.0,USED,Automatic,Diesel,,134929.0,,Commercial,,,44990.0,,White ,VIC,,
Holden,2010.0,USED,Automatic,Unleaded,10.1,129187.0,6.0,Sedan,4.0,5.0,18899.0,3.6,Red ,VIC,False,True
Kia,2019.0,USED,Automatic,Unleaded,6.2,50588.0,4.0,Hatchback,5.0,5.0,21888.0,1.4,Silver ,VIC,True,False
Ford,2016.0,USED,Automatic,Unleaded,9.0,192433.0,6.0,Sedan,4.0,5.0,15999.0,4.0,White ,VIC,False,True
Renault,2022.0,NEW,Automatic,Unleaded,8.1,8.0,4.0,SUV,4.0,5.0,48990.0,2.5,Grey ,QLD,True,False
Mercedes-Benz,2019.0,USED,Automatic,Unleaded,5.7,52900.0,4.0,Sedan,4.0,5.0,46550.0,1.3,- ,VIC,True,False
Jeep,2022.0,NEW,Automatic,Unleaded,12.4,12.0,6.0,Ute / Tray,4.0,5.0,79990.0,3.6,Grey ,QLD,True,True
Volkswagen,2017.0,USED,Automatic,Premium,6.6,61554.0,4.0,Wagon,4.0,5.0,41950.0,2.0,Blue ,VIC,True,True
Mitsubishi,2023.0,NEW,Automatic,Diesel,8.6,10.0,4.0,Ute / Tray,4.0,5.0,,2.4,White ,VIC,True,True
MG,2022.0,NEW,Automatic,Hybrid,1.7,20.0,4.0,SUV,5.0,5.0,45990.0,1.5,Black ,VIC,True,False
Ssangyong,2023.0,NEW,Automatic,Diesel,,5.0,,SUV,,,58585.0,,White ,VIC,,
Mitsubishi,2017.0,USED,Automatic,Diesel,,160346.0,,Wagon,,,35990.0,,White ,VIC,,
Ford,2010.0,USED,Automatic,Unleaded,9.9,191532.0,6.0,Sedan,4.0,5.0,17990.0,4.0,Silver ,VIC,False,True
MG,2023.0,NEW,Automatic,Electric,0.0,7.0,0.0,SUV,4.0,5.0,54841.0,,White ,VIC,True,False
Ford,2019.0,USED,Automatic,Diesel,7.8,91057.0,4.0,Ute / Tray,4.0,5.0,34470.0,2.2,White ,VIC,False,True
Volkswagen,2022.0,NEW,Automatic,Premium,5.4,12.0,3.0,SUV,4.0,5.0,39990.0,1.0,Grey ,QLD,True,False
Suzuki,2023.0,NEW,Automatic,Unleaded,,,,Wagon,,,,,Black ,VIC,True,False
Honda,2014.0,USED,Automatic,Unleaded,8.7,182785.0,4.0,SUV,4.0,5.0,18790.0,2.4,Black ,VIC,True,True
Mazda,2023.0,NEW,Automatic,Diesel,8.0,7.0,4.0,Ute / Tray,4.0,5.0,73269.0,3.0,White ,QLD,True,True
Subaru,2018.0,USED,Automatic,Unleaded,7.3,81404.0,4.0,SUV,4.0,5.0,32990.0,2.5,Red ,VIC,True,True
Mitsubishi,2022.0,DEMO,Automatic,Diesel,7.3,10.0,4.0,Commercial,4.0,3.0,50490.0,2.0,White ,VIC,True,False
Nissan,2023.0,NEW,Automatic,Premium,6.1,10.0,4.0,SUV,4.0,5.0,,1.3,Grey ,VIC,True,False
Kia,2014.0,USED,Manual,Unleaded,5.6,231137.0,4.0,Hatchback,3.0,5.0,10499.0,1.4,White ,VIC,True,False
Mercedes-Benz,2016.0,USED,Automatic,Diesel,4.5,88482.0,4.0,Sedan,4.0,5.0,40990.0,2.1,Silver ,VIC,False,True
Toyota,2019.0,USED,Automatic,Hybrid,4.2,64606.0,4.0,Sedan,4.0,5.0,37990.0,2.5,White ,VIC,True,False
Ford,2003.0,USED,Automatic,Unleaded,14.5,161538.0,8.0,Sedan,4.0,5.0,15000.0,5.4,Silver ,VIC,False,True
Ford,2018.0,USED,Automatic,Diesel,6.7,75406.0,4.0,SUV,4.0,5.0,36990.0,2.0,Red ,VIC,True,True
Toyota,2006.0,USED,Automatic,Unleaded,,104172.0,,Wagon,,,17690.0,,White ,VIC,,
Mitsubishi,2019.0,USED,Automatic,Diesel,6.2,12889.0,4.0,SUV,4.0,7.0,43990.0,2.3,White ,QLD,True,True
Hyundai,2018.0,USED,Automatic,Unleaded,7.2,125033.0,4.0,SUV,4.0,5.0,21990.0,2.0,Grey ,VIC,True,False
Mercedes-Benz,1989.0,USED,Automatic,Unleaded,15.0,170744.0,8.0,Sedan,4.0,5.0,24990.0,4.2,White ,VIC,False,True
Land,2019.0,USED,Automatic,Diesel,5.7,43621.0,4.0,SUV,4.0,7.0,61990.0,2.0,Grey ,VIC,True,True
Honda,2013.0,USED,Automatic,Unleaded,8.7,99133.0,4.0,SUV,4.0,5.0,24999.0,2.4,White ,VIC,True,True
Toyota,2021.0,USED,Automatic,Hybrid,5.6,25634.0,4.0,SUV,5.0,7.0,82888.0,2.5,Black ,VIC,True,True
Mercedes-Benz,2014.0,USED,Automatic,Diesel,,180006.0,,Commercial,,,37990.0,,White ,VIC,False,True
Mitsubishi,2022.0,NEW,Automatic,Unleaded,7.6,10.0,4.0,SUV,4.0,5.0,28990.0,2.0,White ,VIC,True,False
Mazda,2006.0,USED,Automatic,Unleaded,13.9,205829.0,6.0,Ute / Tray,4.0,5.0,14499.0,4.0,Grey ,VIC,True,True
Isuzu,2013.0,USED,Automatic,Diesel,,127805.0,,Ute / Tray,,,29950.0,,White ,VIC,,
Holden,2018.0,USED,Automatic,Unleaded,9.3,173725.0,6.0,Hatchback,5.0,5.0,28999.0,3.6,Grey ,VIC,True,True
Mercedes-Benz,2020.0,USED,Automatic,Diesel,6.7,17006.0,4.0,Commercial,2.0,2.0,46990.0,2.1,White ,VIC,False,True
Audi,2015.0,USED,Automatic,Diesel,6.1,106224.0,4.0,SUV,4.0,5.0,24990.0,2.0,Grey ,VIC,True,True
GWM,2022.0,DEMO,Automatic,Diesel,8.3,21.0,4.0,Ute / Tray,4.0,5.0,,2.0,Black ,VIC,True,False
Lexus,2014.0,USED,Automatic,Hybrid,4.9,135000.0,4.0,Sedan,4.0,5.0,25990.0,2.5,White ,QLD,False,True
Lexus,2015.0,USED,Automatic,Premium,7.7,120515.0,4.0,SUV,4.0,5.0,29990.0,2.0,Blue ,VIC,True,False
Nissan,2004.0,USED,Automatic,Premium,11.2,257222.0,6.0,Sedan,4.0,5.0,6989.0,3.5,Blue ,QLD,True,False
Volkswagen,2010.0,USED,Automatic,Diesel,8.4,235329.0,4.0,Ute / Tray,4.0,5.0,27500.0,2.0,Silver ,VIC,True,False
Ford,2018.0,USED,Automatic,Diesel,8.7,152415.0,5.0,Ute / Tray,4.0,5.0,47990.0,3.2,White ,QLD,True,True
Suzuki,2017.0,USED,Automatic,Premium,4.9,66877.0,4.0,SUV,4.0,5.0,19999.0,1.2,Blue ,VIC,True,False
Honda,1998.0,USED,Automatic,Unleaded,8.4,206276.0,4.0,Hatchback,3.0,5.0,7387.0,1.6,Silver ,VIC,True,False
Volkswagen,2014.0,USED,Automatic,Diesel,5.7,99587.0,4.0,Commercial,3.0,2.0,25990.0,1.6,White ,VIC,True,False
Hyundai,2019.0,USED,Automatic,Diesel,7.5,66526.0,4.0,SUV,4.0,7.0,46990.0,2.2,Grey ,VIC,True,True
Jeep,2022.0,NEW,Automatic,Unleaded,12.4,12.0,6.0,Ute / Tray,4.0,5.0,73990.0,3.6,Black ,QLD,True,True
Toyota,2019.0,USED,Automatic,Premium,6.4,17738.0,4.0,SUV,5.0,5.0,40680.0,1.2,Red ,VIC,True,False
Toyota,2013.0,USED,Manual,Diesel,8.3,129114.0,4.0,Ute / Tray,2.0,4.0,37275.0,3.0,White ,VIC,True,True
Mitsubishi,2023.0,NEW,Automatic,Diesel,8.6,15.0,4.0,Ute / Tray,4.0,5.0,,2.4,Grey ,VIC,True,True
Ford,2016.0,USED,Automatic,Diesel,9.0,60456.0,5.0,Ute / Tray,4.0,5.0,44990.0,3.2,Blue ,QLD,True,True
Hyundai,2022.0,USED,Automatic,Diesel,7.3,10008.0,4.0,SUV,4.0,8.0,88225.0,2.2,Brown ,VIC,True,True
Mitsubishi,2022.0,NEW,Automatic,Unleaded,8.1,4.0,4.0,SUV,4.0,7.0,58640.0,2.5,White ,VIC,True,True
Toyota,2020.0,USED,Automatic,Hybrid,4.7,21727.0,4.0,SUV,5.0,5.0,54888.0,2.5,Blue ,VIC,True,False
Ford,2017.0,USED,Automatic,Diesel,8.7,197633.0,5.0,Ute / Tray,4.0,4.0,36990.0,3.2,White ,VIC,True,True
Isuzu,2017.0,USED,Automatic,Diesel,8.1,117134.0,4.0,SUV,4.0,7.0,38888.0,3.0,Grey ,VIC,True,False
GWM,2023.0,NEW,Automatic,Hybrid,10.3,22.0,4.0,SUV,4.0,5.0,60990.0,2.0,Black ,VIC,True,True
Kia,2019.0,USED,Automatic,Unleaded,10.2,85546.0,6.0,Sedan,4.0,5.0,54990.0,3.3,Blue ,QLD,False,True
Kia,2017.0,USED,Automatic,Diesel,7.8,139159.0,4.0,SUV,4.0,7.0,33288.0,2.2,Black ,VIC,True,True
Toyota,2021.0,USED,Automatic,Diesel,7.9,53448.0,4.0,SUV,4.0,7.0,71990.0,2.8,White ,VIC,True,True
Kia,2022.0,DEMO,Automatic,Diesel,6.1,12.0,4.0,SUV,4.0,7.0,58500.0,2.2,Black ,QLD,True,True
GWM,2023.0,NEW,,,9.8,17.0,4.0,SUV,4.0,5.0,,1.5,White ,VIC,True,False
Hyundai,2023.0,NEW,Automatic,Unleaded,8.1,10.0,4.0,SUV,4.0,5.0,,2.0,White ,VIC,True,False
Holden,2019.0,USED,Automatic,Unleaded,9.4,61359.0,6.0,SUV,4.0,7.0,33990.0,3.6,Red ,VIC,True,True
Mazda,2016.0,USED,Manual,Premium,6.1,40927.0,4.0,Convertible,2.0,2.0,35490.0,1.5,White ,VIC,False,True
Suzuki,2022.0,NEW,Automatic,Unleaded,5.1,4.0,3.0,Hatchback,5.0,5.0,32480.0,1.0,Grey ,QLD,True,False
Volkswagen,2022.0,NEW,Automatic,Diesel,,,,Ute / Tray,,,87990.0,,White ,QLD,False,True
Mitsubishi,2023.0,NEW,Automatic,Diesel,8.6,5.0,4.0,Ute / Tray,4.0,4.0,48990.0,2.4,White ,VIC,True,True
Mercedes-Benz,2010.0,USED,Automatic,Premium,9.8,112117.0,6.0,Sedan,4.0,5.0,36999.0,3.5,Black ,VIC,False,True
GWM,2023.0,NEW,Automatic,Premium,8.1,,4.0,SUV,4.0,5.0,,1.5,White ,VIC,True,False
GWM,2022.0,DEMO,Automatic,Premium,9.8,10.0,4.0,SUV,4.0,5.0,43490.0,2.0,Blue ,VIC,True,True
Lexus,2021.0,USED,Automatic,Premium,9.5,8700.0,6.0,Sedan,4.0,5.0,82800.0,3.5,Black ,VIC,False,True
Holden,2005.0,USED,Automatic,Unleaded,14.0,40930.0,8.0,Sedan,4.0,5.0,42990.0,5.7,Blue ,VIC,False,True
GWM,2023.0,NEW,Automatic,Diesel,9.4,16.0,4.0,Ute / Tray,4.0,5.0,,2.0,White ,VIC,True,True
Volkswagen,2018.0,USED,Automatic,Diesel,9.0,69926.0,6.0,Ute / Tray,4.0,5.0,44500.0,3.0,White ,QLD,True,True
Volkswagen,2022.0,DEMO,Automatic,Premium,7.0,8.0,4.0,Hatchback,5.0,5.0,57903.0,2.0,Black ,QLD,True,False
Mitsubishi,2022.0,NEW,Automatic,Unleaded,8.1,10.0,4.0,SUV,4.0,7.0,46000.0,2.5,White ,VIC,True,True
Mitsubishi,2022.0,NEW,Automatic,Diesel,8.0,5.0,4.0,SUV,4.0,7.0,63280.0,2.4,Silver ,VIC,True,True
Mitsubishi,2022.0,NEW,Automatic,,1.9,52.0,4.0,SUV,4.0,5.0,51290.0,2.4,Grey ,VIC,True,True
HSV,2017.0,USED,Automatic,Premium,15.8,3150.0,8.0,Ute / Tray,2.0,2.0,189888.0,6.2,Gold ,VIC,False,True
Volkswagen,2022.0,NEW,Automatic,Diesel,6.8,10.0,6.0,SUV,4.0,5.0,123500.0,3.0,Blue ,QLD,True,True
Holden,2017.0,USED,Automatic,Unleaded,9.8,70124.0,6.0,Wagon,4.0,5.0,33990.0,3.6,- ,VIC,False,True
Nissan,2006.0,USED,Automatic,Unleaded,,106529.0,,Wagon,,,17690.0,,White ,VIC,,
Mercedes-Benz,2019.0,USED,Automatic,Unleaded,7.0,42349.0,4.0,Sedan,4.0,5.0,52950.0,2.0,Black ,VIC,False,True
Mitsubishi,2020.0,USED,Automatic,Unleaded,7.2,60880.0,4.0,SUV,4.0,7.0,31990.0,2.4,White ,VIC,True,True
Renault,2022.0,DEMO,Automatic,Unleaded,6.0,3736.0,4.0,SUV,4.0,5.0,47382.0,1.3,Red ,QLD,True,False
Aston,2022.0,USED,Automatic,Premium,,98.0,,Coupe,,,399990.0,,White ,VIC,False,True
Holden,2019.0,USED,Automatic,Premium,7.6,56543.0,4.0,Hatchback,5.0,5.0,29950.0,2.0,Black ,VIC,True,False
